Trip_ID,Date,Pickup_Time,Pickup_Location_ID,Pickup_Location,Drop_Location_ID,Drop_Location,Driver_ID,Vehicle_ID,Trip_Status,Fare,Distance_KM,Duration_Minutes,Payment_Type,Cancellation_Reason
T000219,2026-05-08,03:43:00,L007,Borivali,L003,Powai,D0182,V0110,Cancelled,0.0,9.22,52,UPI,Wrong pickup location
T000220,2026-06-08,17:41:00,L005,Thane,L008,Ghatkopar,D0211,V0282,Completed,353.74,23.19,98,Cash,
T000221,2026-06-14,20:33:00,L004,Kurla,L011,Airoli,D0279,V0010,Cancelled,0.0,3.51,31,Debit Card,Long waiting time
T000222,2026-05-25,15:24:00,L005,Thane,L003,Powai,D0014,V0164,Completed,344.26,23.6,94,Debit Card,
T000223,2026-05-16,12:37:00,L004,Kurla,L003,Powai,D0052,V0127,Completed,111.22,3.38,20,Cash,
T000224,2026-05-28,20:51:00,L007,Borivali,L006,Dadar,D0089,V0091,Completed,69.31,1.0,14,UPI,
T000225,2026-06-30,18:36:00,L010,Nerul,L003,Powai,D0289,V0097,Completed,120.74,4.33,38,Cash,
T000226,2026-05-06,03:03:00,L004,Kurla,L010,Nerul,D0113,V0011,Completed,163.11,8.31,43,Cash,
T000227,2026-03-29,18:58:00,L006,Dadar,L001,Andheri,D0012,V0076,Completed,429.94,20.24,133,Credit Card,
T000228,2026-01-19,12:42:00,L007,Borivali,L010,Nerul,D0052,V0173,Completed,105.54,3.11,19,Debit Card,
T000229,2026-06-13,22:41:00,L006,Dadar,L003,Powai,D0288,V0183,Completed,187.95,9.18,55,Credit Card,
T000230,2026-02-02,08:00:00,L012,Ghansoli,L010,Nerul,D0201,V0291,Completed,78.09,2.04,25,Wallet,
T000231,2026-01-27,21:09:00,L006,Dadar,L012,Ghansoli,D0040,V0122,Completed,427.64,19.79,103,UPI,
T000232,2026-06-21,17:56:00,L006,Dadar,L008,Ghatkopar,D0006,V0136,Completed,246.04,13.95,88,UPI,
T000233,2026-01-01,05:28:00,L012,Ghansoli,L007,Borivali,D0086,V0212,Completed,118.11,4.54,34,Debit Card,
T000234,2026-05-28,17:43:00,L004,Kurla,L003,Powai,D0232,V0038,Completed,273.77,15.38,60,UPI,
T000235,2026-01-19,11:56:00,L007,Borivali,L003,Powai,D0039,V0281,Cancelled,0.0,6.0,49,Wallet,Driver cancelled
T000236,2026-06-30,03:41:00,L003,Powai,L010,Nerul,D0223,V0081,Completed,270.25,14.42,73,Wallet,
T000237,2026-05-19,09:18:00,L005,Thane,L004,Kurla,D0050,V0026,Completed,136.78,6.56,46,Credit Card,
T000238,2026-01-01,13:18:00,L011,Airoli,L010,Nerul,D0246,V0103,Completed,146.9,6.76,43,UPI,
T000239,2026-05-02,20:19:00,L007,Borivali,L008,Ghatkopar,D0251,V0136,Completed,119.0,4.61,31,Debit Card,
T000240,2026-04-05,08:02:00,L005,Thane,L008,Ghatkopar,D0239,V0135,Completed,181.96,9.99,48,UPI,
T000241,2026-01-22,18:51:00,L009,Vashi,L007,Borivali,D0117,V0284,Completed,159.44,7.13,46,Wallet,
T000242,2026-06-25,20:30:00,L010,Nerul,L004,Kurla,D0244,V0154,Completed,199.28,9.32,63,Wallet,
T000243,2026-05-27,18:39:00,L003,Powai,L002,Bandra,D0230,V0089,Cancelled,0.0,1.6,14,Cash,Driver unavailable
T000244,2026-04-19,06:43:00,L007,Borivali,L004,Kurla,D0076,V0133,Completed,237.27,14.75,90,Wallet,
T000245,2026-04-12,16:54:00,L005,Thane,L009,Vashi,D0235,V0007,Completed,362.32,17.11,105,UPI,
T000246,2026-04-17,07:36:00,L010,Nerul,L002,Bandra,D0055,V0289,Completed,185.19,7.1,55,Debit Card,
T000247,2026-03-09,12:31:00,L010,Nerul,L008,Ghatkopar,D0020,V0089,Completed,436.79,22.17,101,Debit Card,
T000248,2026-01-10,13:56:00,L006,Dadar,L012,Ghansoli,D0122,V0026,Completed,281.56,19.04,129,Credit Card,
T000249,2026-03-21,10:31:00,L012,Ghansoli,L011,Airoli,D0051,V0117,Completed,234.29,10.13,77,Credit Card,
T000250,2026-03-10,18:38:00,L011,Airoli,L002,Bandra,D0097,V0227,Completed,330.36,15.51,105,Credit Card,
T000251,2026-01-15,15:10:00,L002,Bandra,L005,Thane,D0260,V0207,Completed,209.13,13.01,93,Cash,
T000252,2026-02-21,20:15:00,L001,Andheri,L008,Ghatkopar,D0026,V0185,Completed,69.57,1.22,17,UPI,
T000253,2026-06-24,03:23:00,L008,Ghatkopar,L010,Nerul,D0229,V0091,Cancelled,0.0,5.33,39,Cash,Long waiting time
T000254,2026-06-26,06:01:00,L007,Borivali,L001,Andheri,D0084,V0293,Completed,232.1,10.6,52,Cash,
T000255,2026-03-10,17:32:00,L001,Andheri,L011,Airoli,D0005,V0243,Cancelled,0.0,17.83,111,Cash,Long waiting time
T000256,2026-06-05,19:19:00,L012,Ghansoli,L011,Airoli,D0141,V0217,Cancelled,0.0,1.91,24,Debit Card,Long waiting time
T000257,2026-06-23,16:39:00,L007,Borivali,L010,Nerul,D0053,V0004,Completed,71.44,1.3,17,Wallet,
T000258,2026-06-05,10:43:00,L002,Bandra,L008,Ghatkopar,D0033,V0173,Cancelled,0.0,6.27,43,Credit Card,Customer cancelled
T000259,2026-02-08,15:15:00,L001,Andheri,L010,Nerul,D0207,V0164,Completed,65.98,1.0,21,Credit Card,
T000260,2026-03-08,21:25:00,L007,Borivali,L012,Ghansoli,D0019,V0299,Completed,140.24,6.12,40,Cash,
T000261,2026-06-25,16:50:00,L008,Ghatkopar,L011,Airoli,D0184,V0260,Completed,210.65,8.45,49,Cash,
T000262,2026-03-17,06:08:00,L012,Ghansoli,L005,Thane,D0287,V0094,Cancelled,0.0,2.99,34,Credit Card,Customer cancelled
T000263,2026-03-20,13:56:00,L006,Dadar,L005,Thane,D0300,V0151,Completed,168.13,6.24,29,Wallet,
T000264,2026-05-29,21:04:00,L008,Ghatkopar,L004,Kurla,D0257,V0062,Completed,237.48,12.25,66,Cash,
T000265,2026-02-05,23:21:00,L007,Borivali,L010,Nerul,D0235,V0074,Completed,118.53,4.31,30,Cash,
T000266,2026-03-22,17:00:00,L008,Ghatkopar,L005,Thane,D0108,V0087,Completed,94.71,3.43,20,Debit Card,
T000267,2026-06-12,13:27:00,L008,Ghatkopar,L007,Borivali,D0003,V0020,Completed,165.39,6.03,39,Wallet,
T000268,2026-02-18,01:00:00,L011,Airoli,L012,Ghansoli,D0128,V0116,Completed,85.0,2.73,19,Wallet,
T000269,2026-05-31,10:04:00,L001,Andheri,L005,Thane,D0149,V0234,Completed,377.18,21.15,122,Cash,
T000270,2026-03-29,23:31:00,L006,Dadar,L004,Kurla,D0085,V0207,Completed,141.72,6.7,35,UPI,
T000271,2026-05-31,15:07:00,L006,Dadar,L012,Ghansoli,D0020,V0193,Completed,113.35,3.73,29,Wallet,
T000272,2026-01-13,18:41:00,L001,Andheri,L012,Ghansoli,D0060,V0214,Completed,170.2,7.61,38,Cash,
T000273,2026-02-22,18:40:00,L001,Andheri,L005,Thane,D0216,V0052,Completed,155.81,6.01,40,Debit Card,
T000274,2026-01-27,15:39:00,L002,Bandra,L005,Thane,D0059,V0055,Completed,153.15,5.53,38,Cash,
T000275,2026-04-02,18:18:00,L003,Powai,L001,Andheri,D0281,V0255,Cancelled,0.0,4.31,36,UPI,Driver unavailable
T000276,2026-06-21,06:07:00,L010,Nerul,L011,Airoli,D0253,V0077,Cancelled,0.0,4.15,30,UPI,Long waiting time
T000277,2026-06-14,09:18:00,L005,Thane,L008,Ghatkopar,D0026,V0052,Completed,74.41,1.64,19,Credit Card,
T000278,2026-04-20,18:06:00,L001,Andheri,L003,Powai,D0088,V0169,Completed,269.13,15.49,89,UPI,
T000279,2026-04-06,19:11:00,L002,Bandra,L007,Borivali,D0205,V0234,Completed,228.47,9.7,57,Cash,
T000280,2026-01-29,07:46:00,L001,Andheri,L003,Powai,D0054,V0214,Cancelled,0.0,8.14,54,Cash,Wrong pickup location
T000281,2026-04-08,19:39:00,L001,Andheri,L011,Airoli,D0067,V0248,Cancelled,0.0,5.94,34,UPI,Long waiting time
T000282,2026-06-17,10:45:00,L011,Airoli,L009,Vashi,D0296,V0290,Completed,97.65,2.95,29,Wallet,
T000283,2026-01-25,14:46:00,L004,Kurla,L008,Ghatkopar,D0178,V0198,Completed,94.03,3.54,35,Cash,
T000284,2026-05-10,20:54:00,L008,Ghatkopar,L003,Powai,D0039,V0252,Completed,72.57,1.82,17,Cash,
T000285,2026-05-21,17:25:00,L004,Kurla,L002,Bandra,D0236,V0228,Completed,110.75,3.9,31,UPI,
T000286,2026-05-08,18:01:00,L002,Bandra,L007,Borivali,D0212,V0019,Completed,97.85,2.61,15,Wallet,
T000287,2026-06-13,10:32:00,L009,Vashi,L004,Kurla,D0234,V0175,Completed,394.71,18.38,75,Credit Card,
T000288,2026-05-24,19:38:00,L008,Ghatkopar,L012,Ghansoli,D0187,V0232,Completed,190.85,11.72,76,Credit Card,
T000289,2026-06-12,22:18:00,L009,Vashi,L006,Dadar,D0055,V0024,Cancelled,0.0,6.91,45,Wallet,Customer cancelled
T000290,2026-02-18,07:54:00,L007,Borivali,L004,Kurla,D0235,V0098,Completed,89.84,3.22,23,Wallet,
T000291,2026-02-01,19:28:00,L008,Ghatkopar,L011,Airoli,D0259,V0069,Cancelled,0.0,2.72,15,Debit Card,Wrong pickup location
T000292,2026-05-04,21:49:00,L003,Powai,L012,Ghansoli,D0297,V0089,Completed,147.69,5.66,33,Wallet,
T000293,2026-03-24,15:24:00,L007,Borivali,L010,Nerul,D0128,V0141,Completed,238.1,12.04,64,Cash,
T000294,2026-02-05,13:44:00,L012,Ghansoli,L009,Vashi,D0154,V0281,Completed,81.9,1.87,24,Cash,
T000295,2026-02-23,17:18:00,L011,Airoli,L006,Dadar,D0068,V0092,Completed,219.93,9.61,64,Credit Card,
T000296,2026-05-24,15:36:00,L011,Airoli,L012,Ghansoli,D0214,V0274,Completed,112.95,3.89,29,UPI,
T000297,2026-04-08,07:42:00,L001,Andheri,L004,Kurla,D0137,V0083,Cancelled,0.0,4.47,32,Credit Card,Customer cancelled
T000298,2026-05-19,03:52:00,L008,Ghatkopar,L002,Bandra,D0288,V0115,Completed,158.91,6.77,43,Credit Card,
T000299,2026-06-27,18:59:00,L007,Borivali,L011,Airoli,D0161,V0283,Completed,106.15,3.31,27,Debit Card,
T000300,2026-02-27,21:45:00,L012,Ghansoli,L011,Airoli,D0189,V0280,Completed,128.37,5.46,30,Cash,
T000301,2026-06-24,06:11:00,L012,Ghansoli,L009,Vashi,D0062,V0194,Completed,90.16,3.08,22,Wallet,
T000302,2026-03-07,00:29:00,L012,Ghansoli,L003,Powai,D0021,V0079,Cancelled,0.0,4.15,37,Credit Card,Driver cancelled
T000303,2026-05-27,16:04:00,L012,Ghansoli,L006,Dadar,D0270,V0113,Cancelled,0.0,10.85,68,Wallet,Wrong pickup location
T000304,2026-04-14,06:14:00,L004,Kurla,L011,Airoli,D0170,V0170,Completed,164.03,7.02,43,Wallet,
T000305,2026-06-16,00:42:00,L006,Dadar,L008,Ghatkopar,D0124,V0125,Cancelled,0.0,10.83,70,UPI,Driver cancelled
T000306,2026-03-07,16:18:00,L001,Andheri,L009,Vashi,D0192,V0264,Completed,105.33,3.85,24,Cash,
T000307,2026-03-24,15:06:00,L003,Powai,L009,Vashi,D0274,V0004,Completed,225.7,9.66,55,Debit Card,
T000308,2026-01-27,08:53:00,L012,Ghansoli,L007,Borivali,D0037,V0079,Completed,68.16,1.43,13,UPI,
T000309,2026-02-15,19:35:00,L002,Bandra,L010,Nerul,D0117,V0133,Completed,154.69,6.77,44,UPI,
T000310,2026-04-10,18:34:00,L001,Andheri,L011,Airoli,D0033,V0300,Completed,245.99,10.09,71,UPI,
T000311,2026-03-16,19:19:00,L010,Nerul,L002,Bandra,D0145,V0225,Completed,71.63,1.37,13,Wallet,
T000312,2026-02-26,07:25:00,L009,Vashi,L005,Thane,D0074,V0153,Completed,108.29,3.89,39,UPI,
T000313,2026-05-22,20:09:00,L002,Bandra,L001,Andheri,D0003,V0294,Completed,147.6,6.76,41,Credit Card,
T000314,2026-02-24,13:41:00,L009,Vashi,L003,Powai,D0083,V0095,Completed,213.01,12.62,84,Wallet,
T000315,2026-01-14,20:59:00,L009,Vashi,L008,Ghatkopar,D0282,V0038,Completed,106.22,4.14,21,Wallet,
T000316,2026-05-05,21:22:00,L003,Powai,L011,Airoli,D0121,V0052,Completed,186.84,9.41,43,Debit Card,
T000317,2026-03-26,17:19:00,L012,Ghansoli,L010,Nerul,D0079,V0290,Completed,265.45,16.14,107,Credit Card,
T000318,2026-03-05,19:45:00,L012,Ghansoli,L011,Airoli,D0224,V0142,Completed,234.52,9.7,48,Debit Card,
T000319,2026-04-25,12:19:00,L008,Ghatkopar,L009,Vashi,D0056,V0090,Completed,155.86,5.61,30,Cash,
T000320,2026-05-18,08:46:00,L011,Airoli,L002,Bandra,D0039,V0010,Completed,190.87,8.47,60,Wallet,
T000321,2026-02-24,21:35:00,L005,Thane,L009,Vashi,D0277,V0242,Completed,105.84,4.05,27,Wallet,
T000322,2026-03-16,07:32:00,L009,Vashi,L002,Bandra,D0204,V0187,Completed,171.61,6.96,52,Wallet,
T000323,2026-02-05,14:11:00,L010,Nerul,L011,Airoli,D0075,V0248,Cancelled,0.0,5.82,33,Credit Card,Long waiting time
T000324,2026-03-01,04:13:00,L009,Vashi,L006,Dadar,D0199,V0241,Cancelled,0.0,8.28,56,Credit Card,Driver unavailable
T000325,2026-06-30,22:40:00,L005,Thane,L012,Ghansoli,D0135,V0297,Completed,121.53,4.76,34,Wallet,
T000326,2026-06-17,20:04:00,L009,Vashi,L005,Thane,D0193,V0115,Completed,186.86,8.61,49,Debit Card,
T000327,2026-06-04,00:56:00,L003,Powai,L008,Ghatkopar,D0085,V0118,Completed,112.31,4.72,34,Cash,
T000328,2026-04-03,17:52:00,L002,Bandra,L011,Airoli,D0118,V0213,Completed,252.73,11.65,78,Debit Card,
T000329,2026-02-23,17:41:00,L007,Borivali,L001,Andheri,D0125,V0023,Completed,136.89,5.1,34,UPI,
T000330,2026-05-27,07:10:00,L005,Thane,L003,Powai,D0265,V0208,Completed,69.03,1.0,10,Credit Card,
T000331,2026-01-22,08:38:00,L008,Ghatkopar,L003,Powai,D0113,V0211,Completed,97.56,2.8,23,Wallet,
T000332,2026-03-09,08:43:00,L006,Dadar,L008,Ghatkopar,D0036,V0118,Completed,140.16,6.62,31,Wallet,
T000333,2026-06-25,13:09:00,L010,Nerul,L002,Bandra,D0091,V0244,Cancelled,0.0,18.28,110,UPI,Driver unavailable
T000334,2026-05-04,18:57:00,L010,Nerul,L009,Vashi,D0001,V0221,Completed,249.72,11.36,57,Debit Card,
T000335,2026-02-28,21:30:00,L007,Borivali,L006,Dadar,D0295,V0051,Completed,69.28,1.0,12,UPI,
T000336,2026-03-14,17:34:00,L007,Borivali,L005,Thane,D0097,V0003,Completed,77.67,1.71,24,Wallet,
T000337,2026-01-02,12:13:00,L012,Ghansoli,L006,Dadar,D0210,V0186,Completed,241.78,13.67,79,Wallet,
T000338,2026-04-19,16:39:00,L005,Thane,L011,Airoli,D0204,V0105,Completed,184.97,10.05,71,Wallet,
T000339,2026-05-23,15:19:00,L010,Nerul,L006,Dadar,D0204,V0071,Completed,431.84,24.52,142,Cash,
T000340,2026-01-26,08:25:00,L006,Dadar,L009,Vashi,D0027,V0083,Completed,134.94,4.57,31,Debit Card,
T000341,2026-06-03,14:04:00,L005,Thane,L004,Kurla,D0190,V0041,Completed,104.96,3.25,29,Wallet,
T000342,2026-03-15,18:38:00,L001,Andheri,L003,Powai,D0254,V0225,Completed,148.3,6.88,55,UPI,
T000343,2026-06-03,15:44:00,L004,Kurla,L010,Nerul,D0087,V0019,Completed,107.25,4.51,32,Credit Card,
T000344,2026-04-13,11:25:00,L007,Borivali,L010,Nerul,D0103,V0266,Completed,260.86,12.86,78,Wallet,
T000345,2026-05-30,11:52:00,L005,Thane,L004,Kurla,D0100,V0233,Cancelled,0.0,4.39,32,Wallet,Driver unavailable
T000346,2026-05-24,06:18:00,L006,Dadar,L002,Bandra,D0263,V0132,Completed,124.63,5.33,46,Debit Card,
T000347,2026-04-07,16:49:00,L004,Kurla,L006,Dadar,D0235,V0236,Cancelled,0.0,2.88,30,UPI,Driver cancelled
T000348,2026-06-12,19:14:00,L011,Airoli,L012,Ghansoli,D0118,V0162,Completed,181.16,10.86,63,Credit Card,
T000349,2026-03-05,10:25:00,L011,Airoli,L012,Ghansoli,D0176,V0039,Completed,95.08,3.04,22,Wallet,
T000350,2026-03-10,08:47:00,L011,Airoli,L004,Kurla,D0256,V0103,Completed,169.06,8.72,46,Cash,
T000351,2026-03-05,19:22:00,L003,Powai,L002,Bandra,D0062,V0041,Completed,293.95,20.24,125,Wallet,
T000352,2026-01-11,20:23:00,L010,Nerul,L006,Dadar,D0253,V0295,Completed,66.81,1.18,19,Cash,
T000353,2026-05-28,07:33:00,L007,Borivali,L008,Ghatkopar,D0277,V0017,Completed,352.6,16.62,93,Debit Card,
T000354,2026-01-31,18:29:00,L006,Dadar,L012,Ghansoli,D0005,V0007,Completed,166.39,7.97,43,Wallet,
T000355,2026-03-08,08:16:00,L004,Kurla,L005,Thane,D0242,V0176,Completed,88.23,2.49,20,Credit Card,
T000356,2026-04-04,20:17:00,L008,Ghatkopar,L003,Powai,D0293,V0068,Cancelled,0.0,7.07,45,Cash,Wrong pickup location
T000357,2026-04-21,20:12:00,L003,Powai,L012,Ghansoli,D0077,V0243,Completed,189.26,10.65,55,Wallet,
T000358,2026-05-17,18:50:00,L008,Ghatkopar,L005,Thane,D0129,V0288,Completed,110.28,3.44,19,UPI,
T000359,2026-02-25,19:30:00,L011,Airoli,L002,Bandra,D0231,V0172,Completed,226.26,9.06,55,Credit Card,
T000360,2026-03-30,02:07:00,L006,Dadar,L011,Airoli,D0102,V0296,Completed,397.11,17.5,102,Credit Card,
T000361,2026-04-01,11:32:00,L008,Ghatkopar,L012,Ghansoli,D0229,V0041,Completed,136.08,4.38,34,Cash,
T000362,2026-06-13,19:21:00,L007,Borivali,L011,Airoli,D0293,V0208,Completed,92.03,2.85,18,Credit Card,
T000363,2026-03-23,17:45:00,L005,Thane,L010,Nerul,D0203,V0139,Cancelled,0.0,5.95,45,Wallet,Driver cancelled
T000364,2026-04-16,08:54:00,L001,Andheri,L003,Powai,D0121,V0129,Cancelled,0.0,6.8,44,Debit Card,Driver unavailable
T000365,2026-01-25,05:56:00,L008,Ghatkopar,L009,Vashi,D0028,V0014,Completed,220.53,13.29,73,Wallet,
T000366,2026-02-09,06:59:00,L007,Borivali,L005,Thane,D0118,V0127,Completed,125.82,5.81,35,Cash,
T000367,2026-01-08,03:22:00,L006,Dadar,L008,Ghatkopar,D0240,V0277,Cancelled,0.0,4.7,31,Wallet,Customer cancelled
T000368,2026-06-01,17:40:00,L012,Ghansoli,L011,Airoli,D0289,V0223,Completed,103.77,2.79,24,Debit Card,
T000369,2026-05-19,08:05:00,L008,Ghatkopar,L005,Thane,D0188,V0212,Completed,72.34,1.38,11,Cash,
T000370,2026-03-30,10:34:00,L001,Andheri,L012,Ghansoli,D0252,V0245,Completed,85.23,2.1,21,UPI,
T000371,2026-05-21,12:26:00,L009,Vashi,L007,Borivali,D0203,V0128,Completed,88.93,2.09,23,Cash,
T000372,2026-03-09,06:40:00,L004,Kurla,L009,Vashi,D0140,V0146,Completed,132.18,5.37,36,UPI,
T000373,2026-02-16,07:07:00,L011,Airoli,L008,Ghatkopar,D0232,V0140,Completed,70.18,1.66,18,UPI,
T000374,2026-05-17,02:06:00,L005,Thane,L003,Powai,D0225,V0005,Completed,136.27,6.28,37,Debit Card,
T000375,2026-03-21,19:31:00,L006,Dadar,L008,Ghatkopar,D0017,V0170,Completed,298.47,19.96,122,Debit Card,
T000376,2026-01-19,16:11:00,L004,Kurla,L005,Thane,D0196,V0007,Completed,254.16,13.54,87,Debit Card,
T000377,2026-03-05,18:02:00,L004,Kurla,L008,Ghatkopar,D0049,V0267,Completed,143.02,5.33,33,Credit Card,
T000378,2026-03-24,07:46:00,L001,Andheri,L012,Ghansoli,D0282,V0267,Completed,432.96,28.18,148,UPI,
T000379,2026-06-20,08:07:00,L004,Kurla,L011,Airoli,D0223,V0167,Completed,138.37,6.82,54,Cash,
T000380,2026-01-03,22:37:00,L012,Ghansoli,L008,Ghatkopar,D0080,V0191,Completed,145.87,7.53,44,Wallet,
T000381,2026-03-28,21:48:00,L011,Airoli,L001,Andheri,D0031,V0183,Completed,126.35,5.87,39,Cash,
T000382,2026-03-23,23:50:00,L011,Airoli,L006,Dadar,D0225,V0099,Completed,139.36,6.38,37,UPI,
T000383,2026-05-05,18:35:00,L005,Thane,L009,Vashi,D0251,V0098,Completed,126.08,4.26,32,Credit Card,
T000384,2026-06-03,21:35:00,L003,Powai,L002,Bandra,D0272,V0080,Completed,130.51,5.39,45,UPI,
T000385,2026-06-13,15:46:00,L003,Powai,L001,Andheri,D0187,V0123,Completed,359.64,16.69,75,Cash,
T000386,2026-05-15,18:49:00,L009,Vashi,L003,Powai,D0145,V0166,Completed,284.53,14.49,71,UPI,
T000387,2026-01-12,19:08:00,L003,Powai,L001,Andheri,D0104,V0055,Completed,67.13,1.0,18,Debit Card,
T000388,2026-06-18,15:39:00,L012,Ghansoli,L010,Nerul,D0132,V0026,Completed,72.39,1.85,16,Cash,
T000389,2026-06-17,15:56:00,L002,Bandra,L008,Ghatkopar,D0032,V0185,Completed,114.65,3.48,33,UPI,
T000390,2026-06-07,09:02:00,L012,Ghansoli,L002,Bandra,D0156,V0040,Cancelled,0.0,12.11,83,Cash,Wrong pickup location
T000391,2026-04-09,08:33:00,L011,Airoli,L004,Kurla,D0292,V0092,Completed,316.51,14.7,82,Wallet,
T000392,2026-04-02,18:44:00,L011,Airoli,L007,Borivali,D0054,V0086,Completed,206.26,10.63,68,Cash,
T000393,2026-05-17,23:28:00,L006,Dadar,L009,Vashi,D0167,V0191,Completed,91.83,2.48,23,Wallet,
T000394,2026-05-20,08:49:00,L009,Vashi,L012,Ghansoli,D0131,V0185,Cancelled,0.0,4.33,32,UPI,Long waiting time
T000395,2026-06-02,01:08:00,L005,Thane,L001,Andheri,D0154,V0114,Completed,227.27,9.16,50,Wallet,
T000396,2026-05-23,16:36:00,L003,Powai,L002,Bandra,D0020,V0236,Completed,154.19,5.45,31,Cash,
T000397,2026-03-01,09:19:00,L002,Bandra,L010,Nerul,D0205,V0292,Cancelled,0.0,4.9,38,Cash,Driver cancelled
T000398,2026-06-26,18:52:00,L002,Bandra,L010,Nerul,D0154,V0020,Completed,140.29,4.95,32,Credit Card,
T000399,2026-03-31,20:27:00,L007,Borivali,L002,Bandra,D0117,V0006,Completed,249.1,13.79,79,UPI,
T000400,2026-03-23,16:09:00,L006,Dadar,L009,Vashi,D0114,V0079,Completed,243.73,9.8,67,Wallet,
T000401,2026-05-28,15:14:00,L007,Borivali,L005,Thane,D0202,V0076,Completed,142.69,5.16,33,Wallet,
T000402,2026-04-13,09:25:00,L009,Vashi,L007,Borivali,D0067,V0070,Completed,191.53,8.22,45,Cash,
T000403,2026-05-24,17:47:00,L009,Vashi,L004,Kurla,D0125,V0037,Completed,92.47,2.19,25,UPI,
T000404,2026-01-29,18:27:00,L006,Dadar,L004,Kurla,D0165,V0177,Completed,107.96,4.34,25,Credit Card,
T000405,2026-06-07,19:51:00,L008,Ghatkopar,L010,Nerul,D0075,V0226,Completed,276.23,12.94,85,Cash,
T000406,2026-01-22,07:03:00,L004,Kurla,L010,Nerul,D0076,V0148,Completed,72.53,1.56,15,Debit Card,
T000407,2026-01-06,11:47:00,L009,Vashi,L004,Kurla,D0105,V0280,Completed,217.81,9.88,54,Cash,
T000408,2026-06-27,18:01:00,L007,Borivali,L010,Nerul,D0270,V0023,Completed,68.31,1.0,12,Wallet,
T000409,2026-03-11,05:41:00,L001,Andheri,L002,Bandra,D0199,V0139,Completed,399.35,18.47,125,UPI,
T000410,2026-03-16,20:41:00,L007,Borivali,L004,Kurla,D0195,V0261,Cancelled,0.0,4.26,26,Wallet,Wrong pickup location
T000411,2026-01-23,08:32:00,L008,Ghatkopar,L009,Vashi,D0012,V0021,Completed,187.38,8.63,54,Cash,
T000412,2026-01-05,11:22:00,L006,Dadar,L011,Airoli,D0155,V0121,Cancelled,0.0,7.09,55,Credit Card,Driver cancelled
T000413,2026-01-08,21:17:00,L004,Kurla,L003,Powai,D0175,V0202,Completed,167.69,7.28,38,Wallet,
T000414,2026-06-10,18:26:00,L004,Kurla,L010,Nerul,D0079,V0219,Cancelled,0.0,8.12,61,Cash,Customer cancelled
T000415,2026-06-17,07:34:00,L011,Airoli,L004,Kurla,D0071,V0159,Completed,69.92,1.29,15,Cash,
T000416,2026-06-17,21:58:00,L003,Powai,L006,Dadar,D0035,V0286,Completed,157.31,7.38,49,Cash,
T000417,2026-01-08,19:56:00,L007,Borivali,L005,Thane,D0227,V0141,Completed,126.69,5.69,30,Wallet,
T000418,2026-06-07,09:36:00,L010,Nerul,L004,Kurla,D0119,V0119,Completed,105.95,4.28,32,Wallet,
T000419,2026-05-01,18:23:00,L003,Powai,L007,Borivali,D0252,V0243,Completed,102.98,3.47,19,UPI,
T000420,2026-03-11,21:14:00,L012,Ghansoli,L011,Airoli,D0104,V0105,Completed,192.41,7.52,59,Debit Card,
T000421,2026-06-26,11:29:00,L004,Kurla,L007,Borivali,D0208,V0022,Completed,93.64,2.88,27,Wallet,
T000422,2026-06-02,16:41:00,L012,Ghansoli,L001,Andheri,D0267,V0056,Completed,293.29,12.79,81,Cash,
T000423,2026-05-13,16:47:00,L001,Andheri,L009,Vashi,D0199,V0265,Completed,179.82,9.06,66,Debit Card,
T000424,2026-03-19,19:18:00,L008,Ghatkopar,L003,Powai,D0217,V0151,Completed,200.76,7.84,42,Debit Card,
T000425,2026-06-15,14:46:00,L009,Vashi,L002,Bandra,D0093,V0300,Cancelled,0.0,12.45,77,Credit Card,Driver cancelled
T000426,2026-01-07,08:37:00,L012,Ghansoli,L004,Kurla,D0233,V0047,Completed,69.34,1.09,13,UPI,
T000427,2026-01-24,07:28:00,L011,Airoli,L006,Dadar,D0044,V0269,Completed,85.99,2.13,25,Cash,
T000428,2026-04-07,16:02:00,L003,Powai,L006,Dadar,D0290,V0077,Completed,193.28,9.33,42,Credit Card,
T000429,2026-04-25,10:11:00,L002,Bandra,L003,Powai,D0104,V0002,Completed,108.17,3.64,28,Debit Card,
T000430,2026-05-20,19:38:00,L008,Ghatkopar,L004,Kurla,D0112,V0244,Completed,117.54,4.02,33,Cash,
T000431,2026-05-21,09:40:00,L009,Vashi,L004,Kurla,D0026,V0095,Completed,74.35,1.85,15,UPI,
T000432,2026-06-20,17:38:00,L005,Thane,L006,Dadar,D0045,V0026,Completed,100.22,2.89,26,Wallet,
T000433,2026-06-19,18:38:00,L010,Nerul,L009,Vashi,D0091,V0234,Completed,215.43,12.98,64,Credit Card,
T000434,2026-03-24,12:24:00,L002,Bandra,L007,Borivali,D0282,V0034,Completed,184.48,9.19,45,Debit Card,
T000435,2026-05-15,08:13:00,L010,Nerul,L001,Andheri,D0056,V0293,Completed,168.39,7.46,46,Wallet,
T000436,2026-06-30,10:38:00,L006,Dadar,L005,Thane,D0270,V0295,Cancelled,0.0,4.15,26,Debit Card,Wrong pickup location
T000437,2026-06-11,15:51:00,L003,Powai,L010,Nerul,D0120,V0149,Cancelled,0.0,7.13,30,UPI,Customer cancelled
T000438,2026-06-07,23:26:00,L001,Andheri,L006,Dadar,D0180,V0287,Completed,236.59,13.71,72,Credit Card,
